2448503.0,2448546.0,2448527.0,2448528.0,2448542.0
2448543.0,2448514.0,2448545.0,2448522.0,2448521.0
2448530.0,2448511.0,2448517.0,2448533.0,2448552.0
2448557.0,2448516.0,2448547.0,2448515.0,2448525.0
2448559.0,2448529.0,2448520.0,2448531.0,2448541.0
2448508.0,2448540.0,,,
